doc_id,y,group,model,source,theme,n_sentences,n_sentences_prose,n_endings,window_used,n_chars_total,cov_log_sentences,cov_log_chars,llama_degenerate,sent_len_char_mean,sent_len_char_sd,sent_len_char_cv,sent_len_mora_mean,sent_len_mora_sd,sent_len_mora_cv,burstiness_char,burstiness_mora,para_sent_cv,taigendome_rate,dewanaku_per_sentence,comma_per_sentence,ending_mattr20
human/qiita/git-team-rules/0dc8300c22e1eb158df2,0,human,human,qiita,git-team-rules,43,41,41,20.0,1866.000007,3.784189633918261,7.532088147291053,0,43.395349,30.989225,0.714114,46.162791,33.187228,0.718917,-0.166784,-0.163523,0.620978,0.121951,0.023256,0.395349,0.843182
human/qiita/git-team-rules/0fe33cb2d3a006074945,0,human,human,qiita,git-team-rules,218,93,93,20.0,7773.9999,5.389071729816501,8.9586687241857,0,35.66055,20.24833,0.567808,28.183486,15.698516,0.557011,-0.275667,-0.284512,0.70098,0.043011,0.004587,0.550459,0.706081
human/qiita/git-team-rules/1482689b4d42bf4f9fd8,0,human,human,qiita,git-team-rules,71,71,71,20.0,2171.999979,4.276666119016055,7.683863970592371,0,30.591549,20.404071,0.666984,28.084507,21.018266,0.748394,-0.199772,-0.143907,0.416387,0.15493,0.0,0.492958,0.874038
human/qiita/git-team-rules/158b9e72f2cff99f5080,0,human,human,qiita,git-team-rules,256,97,97,20.0,9921.999872,5.54907608489522,9.202610561014916,0,38.757812,23.124239,0.596634,24.503906,15.450778,0.630543,-0.252635,-0.226585,0.70853,0.195876,0.0,0.347656,0.947436
human/qiita/git-team-rules/1687705ea0bc1b453a46,0,human,human,qiita,git-team-rules,31,21,21,20.0,1384.999989,3.4657359027997265,7.23417717181334,0,44.677419,25.469003,0.570064,36.032258,23.821221,0.661108,-0.273833,-0.204015,1.190056,0.285714,0.0,0.903226,0.9
human/qiita/git-team-rules/1b51270f986a9645dd80,0,human,human,qiita,git-team-rules,40,40,40,20.0,1471.0,3.713572066704308,7.294377299288821,0,36.775,18.216047,0.495338,35.525,18.533736,0.52171,-0.33749,-0.314311,0.463681,0.025,0.0,0.55,0.988095
human/qiita/git-team-rules/1bd2732a3ad4b9cabd43,0,human,human,qiita,git-team-rules,37,37,37,20.0,2122.999986,3.6375861597263857,7.661056375770492,0,57.378378,31.664074,0.551847,56.189189,30.301938,0.539284,-0.288787,-0.299305,0.598879,0.081081,0.0,0.972973,0.586111
human/qiita/git-team-rules/1dd578003da46bddc117,0,human,human,qiita,git-team-rules,74,46,46,20.0,2375.0000299999997,4.31748811353631,7.773173693108798,0,32.094595,17.928664,0.558619,27.364865,16.86238,0.616205,-0.283187,-0.237466,1.047101,0.0,0.0,0.905405,0.707407
human/qiita/git-team-rules/2061b3bfa14099d7623c,0,human,human,qiita,git-team-rules,143,124,124,20.0,6416.000019,4.969813299576001,8.7667060007114,0,44.867133,22.89509,0.510286,42.433566,20.722124,0.488343,-0.324252,-0.343777,0.601886,0.064516,0.0,0.111888,0.571429
human/qiita/git-team-rules/24650366aff6d80b5186,0,human,human,qiita,git-team-rules,209,186,186,20.0,9595.000019,5.3471075307174685,9.169101625939577,0,45.909091,29.022123,0.632165,41.15311,27.188787,0.660674,-0.225366,-0.20433,0.697696,0.032258,0.023923,0.866029,0.79491
human/qiita/git-team-rules/2723bb7c1b63abb28f57,0,human,human,qiita,git-team-rules,37,34,34,20.0,1008.99999,3.6375861597263857,6.917705599934315,0,27.27027,17.216662,0.631334,26.567568,15.552076,0.585378,-0.22599,-0.261529,0.352389,0.0,0.0,0.324324,0.496667
human/qiita/git-team-rules/2821c01d590bf9c96038,0,human,human,qiita,git-team-rules,279,273,273,20.0,10937.999979,5.634789603169249,9.300089662200055,0,39.204301,17.785395,0.453659,34.928315,17.234475,0.493424,-0.375838,-0.339204,0.519738,0.043956,0.007168,0.949821,0.759252
human/qiita/git-team-rules/2b5c94d74185dda5403f,0,human,human,qiita,git-team-rules,90,39,39,20.0,3383.00001,4.51085950651685,8.126813723681197,0,37.588889,19.318899,0.513952,40.355556,19.686606,0.487829,-0.321046,-0.344241,1.01738,0.0,0.011111,1.144444,0.3725
human/qiita/git-team-rules/30af49dcd84e1e6fc280,0,human,human,qiita,git-team-rules,10,10,10,10.0,426.0,2.3978952727983707,6.056784013228625,0,42.6,24.278385,0.569915,38.3,21.624292,0.564603,-0.273954,-0.27828,0.141421,0.2,0.0,0.6,1.0
human/qiita/git-team-rules/332378eac2e92d54280a,0,human,human,qiita,git-team-rules,5,5,5,5.0,359.0,1.791759469228055,5.886104031450156,0,71.8,32.089874,0.446934,74.0,37.121422,0.501641,-0.382233,-0.331876,0.565685,0.0,0.0,1.2,1.0
human/qiita/git-team-rules/341c8da98a487d2fea01,0,human,human,qiita,git-team-rules,180,136,136,20.0,6768.0,5.198497031265826,8.820108644508608,0,37.6,22.714313,0.604104,34.9,22.185606,0.635691,-0.246802,-0.222725,0.983192,0.147059,0.0,0.555556,0.779915
human/qiita/git-team-rules/35d3e885f6d0bb74fa58,0,human,human,qiita,git-team-rules,97,97,97,20.0,3556.0000179999997,4.584967478670572,8.1766727770089,0,36.659794,22.645582,0.617723,35.608247,21.152152,0.594024,-0.236306,-0.254686,0.502095,0.185567,0.0,0.783505,0.812821
human/qiita/git-team-rules/405506743ac850acf8a9,0,human,human,qiita,git-team-rules,37,37,37,20.0,1123.999986,3.6375861597263857,7.025538302194076,0,30.378378,17.997524,0.592445,29.135135,20.316632,0.697324,-0.25593,-0.178325,0.509945,0.351351,0.0,0.594595,0.852778
human/qiita/git-team-rules/437418cbb4ed191cd846,0,human,human,qiita,git-team-rules,27,24,24,20.0,1269.999999,3.332204510175204,7.147559270402672,0,47.037037,21.045773,0.44743,36.555556,17.643241,0.482642,-0.38176,-0.348943,0.515866,0.041667,0.0,0.62963,0.57
human/qiita/git-team-rules/477eb0703004dbedfb80,0,human,human,qiita,git-team-rules,10,10,10,10.0,388.0,2.3978952727983707,5.963579343618446,0,38.8,17.752746,0.457545,34.7,9.055937,0.260978,-0.37217,-0.58607,0.447214,0.0,0.0,1.2,0.7
human/qiita/git-team-rules/47967757e688e9dc42db,0,human,human,qiita,git-team-rules,124,93,93,20.0,4146.000016,4.8283137373023015,8.330140464104591,0,33.435484,16.998692,0.508403,30.580645,17.232329,0.563504,-0.325906,-0.279178,1.00829,0.043011,0.016129,0.282258,0.72027
human/qiita/git-team-rules/599490e09c4cbb603cec,0,human,human,qiita,git-team-rules,72,58,58,20.0,3393.0,4.290459441148391,8.129764445794171,0,47.125,30.07811,0.638262,43.361111,31.492197,0.726277,-0.220806,-0.158562,0.840938,0.172414,0.013889,1.277778,0.744872
human/qiita/git-team-rules/61e6903506630e769485,0,human,human,qiita,git-team-rules,20,20,20,20.0,999.0,3.044522437723423,6.907755278982137,0,49.95,20.759275,0.415601,42.15,18.858088,0.447404,-0.412827,-0.381784,0.509902,0.0,0.0,1.1,0.85
human/qiita/git-team-rules/637df73292ffe6db2ed5,0,human,human,qiita,git-team-rules,21,17,17,17.0,794.0000040000001,3.091042453358316,6.678342119685778,0,37.809524,25.593189,0.676898,38.619048,28.419437,0.735892,-0.192678,-0.152146,0.451754,0.176471,0.0,0.333333,0.529412
human/qiita/git-team-rules/6dccc4d6ac745e931e3f,0,human,human,qiita,git-team-rules,45,45,45,20.0,2925.99999,3.828641396489095,7.981733283275418,0,65.022222,38.916714,0.598514,62.488889,37.063682,0.593124,-0.251162,-0.255395,0.53472,0.044444,0.0,1.555556,0.680769
human/qiita/git-team-rules/739a01f381085b68f170,0,human,human,qiita,git-team-rules,71,60,60,20.0,3329.000004,4.276666119016055,8.11072758417569,0,46.887324,27.59289,0.588494,39.56338,23.0234,0.581937,-0.259054,-0.264273,0.56759,0.0,0.0,1.239437,0.820732
human/qiita/git-team-rules/76c55ee393726114bfc0,0,human,human,qiita,git-team-rules,84,38,38,20.0,2387.999964,4.442651256490317,7.778630132256743,0,28.428571,17.128565,0.602512,25.72619,17.176501,0.667666,-0.24804,-0.199281,0.806718,0.105263,0.0,0.630952,0.744737
human/qiita/git-team-rules/76ca0130aec3be05376c,0,human,human,qiita,git-team-rules,160,70,70,20.0,7496.0,5.081404364984463,8.922258219503062,0,46.85,30.52585,0.651566,41.5,29.028434,0.69948,-0.210972,-0.17683,0.945714,0.1,0.0125,0.64375,0.732353
human/qiita/git-team-rules/7d5abde24222e6026d3d,0,human,human,qiita,git-team-rules,162,160,160,20.0,4508.999946,5.093750200806762,8.414052420523332,0,27.833333,12.274761,0.441009,25.530864,11.807705,0.462487,-0.387916,-0.367533,0.682148,0.1375,0.0,0.574074,0.796454
human/qiita/git-team-rules/7e1755373f94bab2ce47,0,human,human,qiita,git-team-rules,43,43,43,20.0,2035.9999910000001,3.784189633918261,7.619233411808544,0,47.348837,18.307304,0.386647,43.093023,19.371297,0.449523,-0.442328,-0.379764,0.506315,0.023256,0.0,0.534884,0.564583
human/qiita/git-team-rules/7f8ab007d48064757b6f,0,human,human,qiita,git-team-rules,44,44,44,20.0,1682.000012,3.8066624897703196,7.428333201320931,0,38.227273,19.856146,0.519424,32.386364,18.871836,0.582709,-0.316289,-0.263656,0.396264,0.045455,0.0,0.818182,0.54
human/qiita/git-team-rules/7f953e4399a87ba515bb,0,human,human,qiita,git-team-rules,6,4,4,,252.0,1.9459101490553132,5.53338948872752,0,42.0,28.296054,0.673716,48.833333,30.454429,0.62364,-0.194946,-0.2318,0.333333,,0.0,0.833333,
human/qiita/git-team-rules/81e209f557642f4a97b2,0,human,human,qiita,git-team-rules,30,16,16,16.0,1062.0,3.4339872044851463,6.968850378341948,0,35.4,15.861063,0.448053,30.466667,16.53629,0.542767,-0.381165,-0.296372,0.989949,0.375,0.0,0.066667,0.8125
human/qiita/git-team-rules/86c6740f6d3ba5f3b2a0,0,human,human,qiita,git-team-rules,51,48,48,20.0,1391.00001,3.9512437185814275,7.238496848078273,0,27.27451,17.246856,0.632343,22.117647,18.914303,0.855168,-0.225232,-0.07807,0.900254,0.333333,0.0,0.529412,0.882759
human/qiita/git-team-rules/89d799d4c6fb7e04f65f,0,human,human,qiita,git-team-rules,51,47,47,20.0,1576.000011,3.9512437185814275,7.363279593938308,0,30.901961,14.893419,0.481957,29.54902,14.096744,0.477063,-0.349567,-0.354038,0.488625,0.06383,0.019608,1.156863,0.730357
human/qiita/git-team-rules/8b3e1e7afd1d1a46685d,0,human,human,qiita,git-team-rules,54,43,43,20.0,1523.000016,4.007333185232471,7.329093746745279,0,28.203704,15.843423,0.56175,26.574074,14.806908,0.557194,-0.280615,-0.284362,0.738887,0.209302,0.0,0.388889,0.858333
human/qiita/git-team-rules/8c2c6d6e93a1d302716a,0,human,human,qiita,git-team-rules,58,53,53,20.0,1623.0000220000002,4.07753744390572,7.392647534268422,0,27.982759,15.736506,0.562364,27.586207,14.155582,0.51314,-0.280111,-0.321755,0.381654,0.09434,0.0,0.103448,0.95
human/qiita/git-team-rules/8cb6231fa24fd201a977,0,human,human,qiita,git-team-rules,197,197,197,20.0,7457.000024,5.288267030694535,8.917042563956787,0,37.852792,24.245648,0.640525,36.964467,26.015883,0.703808,-0.219122,-0.173841,0.749879,0.177665,0.0,0.64467,0.820225
human/qiita/git-team-rules/b1c1ffd66b63d936f5ef,0,human,human,qiita,git-team-rules,42,33,33,20.0,1281.0,3.7612001156935624,7.156176637480615,0,30.5,16.622203,0.54499,26.285714,16.090941,0.612155,-0.294507,-0.240575,0.637989,0.151515,0.0,0.47619,0.675
human/qiita/git-team-rules/b2b9299042c389f7bbaf,0,human,human,qiita,git-team-rules,34,9,9,9.0,642.000002,3.5553480614894135,6.4661447273480395,0,18.882353,8.234664,0.436104,18.676471,7.238462,0.387571,-0.392657,-0.441367,0.812957,0.444444,0.0,0.0,0.888889
human/qiita/git-team-rules/b73d1be1c6c3d0c576d8,0,human,human,qiita,git-team-rules,45,45,45,20.0,1336.0000049999999,3.828641396489095,7.1981835808416585,0,29.688889,17.865948,0.601772,29.444444,21.541232,0.731589,-0.248617,-0.155008,0.914087,0.311111,0.0,0.511111,0.796154
human/qiita/git-team-rules/babcd95d7852eff53eb8,0,human,human,qiita,git-team-rules,96,81,81,20.0,3067.999968,4.574710978503383,8.029107044192887,0,31.958333,15.681011,0.49067,30.5,17.110547,0.561002,-0.341678,-0.281229,0.60596,0.283951,0.010417,0.260417,0.774194
human/qiita/git-team-rules/d0ec68886aead86ad510,0,human,human,qiita,git-team-rules,95,86,86,20.0,2744.0000450000002,4.564348191467836,7.917536370337073,0,28.884211,16.559216,0.573296,24.663158,16.548246,0.67097,-0.271216,-0.196909,0.470516,0.406977,0.010526,0.263158,0.638806
human/qiita/git-team-rules/d2f5aff1ae0f04df29d9,0,human,human,qiita,git-team-rules,64,50,50,20.0,2826.0,4.174387269895637,7.94697135769359,0,44.15625,35.687979,0.80822,44.3125,33.003255,0.744784,-0.10606,-0.146273,0.743461,0.16,0.0,0.765625,0.916129
human/qiita/git-team-rules/d3befe15aac49a459624,0,human,human,qiita,git-team-rules,22,20,20,20.0,1343.00001,3.1354942159291497,7.203405528523571,0,61.045455,32.296182,0.529051,58.909091,32.026848,0.543666,-0.308001,-0.295617,0.435985,0.0,0.045455,0.0,0.75
human/qiita/git-team-rules/d3fae6bdcac10c3931e5,0,human,human,qiita,git-team-rules,43,43,43,20.0,2027.000005,3.784189633918261,7.614805367176557,0,47.139535,28.724498,0.60935,39.627907,25.691391,0.648316,-0.242737,-0.21336,0.694177,0.325581,0.0,1.093023,0.8875
human/qiita/git-team-rules/da5aa858b7b1470139b8,0,human,human,qiita,git-team-rules,74,45,45,20.0,1772.000004,4.31748811353631,7.480428308330271,0,23.945946,16.257964,0.678944,20.689189,14.710656,0.711031,-0.191225,-0.168886,1.253483,0.266667,0.013514,0.581081,0.921154
human/qiita/git-team-rules/deb63f5a8bef5fbf93b4,0,human,human,qiita,git-team-rules,71,38,38,20.0,2719.000025,4.276666119016055,7.9083871684812195,0,38.295775,20.884926,0.545358,38.140845,21.424808,0.561729,-0.294198,-0.280632,0.608738,0.078947,0.014085,0.394366,0.702632
human/qiita/git-team-rules/e45761f103c52926d5e5,0,human,human,qiita,git-team-rules,54,54,54,20.0,3037.999986,4.007333185232471,8.019283788310014,0,56.259259,26.412809,0.469484,51.87037,27.467183,0.529535,-0.361022,-0.307587,1.05279,0.111111,0.055556,1.462963,0.641429
human/qiita/git-team-rules/ec80c6b7c0dce2ed04c7,0,human,human,qiita,git-team-rules,94,82,82,20.0,2544.00002,4.553876891600541,7.841885936843169,0,27.06383,16.097977,0.594815,23.978723,15.938031,0.664674,-0.254064,-0.201437,0.74726,0.097561,0.0,0.595745,0.880159
human/qiita/git-team-rules/ef4d42accd1c3b129eda,0,human,human,qiita,git-team-rules,143,87,87,20.0,4543.000033,4.969813299576001,8.421562967663311,0,31.769231,18.460577,0.581084,27.573427,16.632385,0.603203,-0.264955,-0.247502,1.397097,0.022989,0.0,0.636364,0.597059
human/qiita/git-team-rules/f7676f2a7cde7251132b,0,human,human,qiita,git-team-rules,49,41,41,20.0,1371.000008,3.912023005428146,7.224024814116734,0,27.979592,14.254952,0.509477,27.408163,14.479991,0.528309,-0.324962,-0.308636,0.746783,0.02439,0.020408,0.408163,0.75
human/qiita/git-team-rules/f950cadf0dac7331b4b5,0,human,human,qiita,git-team-rules,75,49,49,20.0,2358.999975,4.330733340286331,7.766416887426436,0,31.453333,15.019359,0.477512,28.573333,15.505847,0.542668,-0.353626,-0.296455,0.774597,0.020408,0.013333,0.386667,0.711667
human/qiita/git-team-rules/fbff7f2c676f9fe99e7b,0,human,human,qiita,git-team-rules,73,59,59,20.0,3146.999997,4.304065093204169,8.054522608584307,0,43.109589,20.104223,0.466352,36.972603,19.459105,0.526311,-0.363929,-0.310349,0.609704,0.050847,0.013699,0.589041,0.64625
human/qiita/python-exception/004e0dc6145a0fc90b1d,0,human,human,qiita,python-exception,78,51,51,20.0,1998.99999,4.3694478524670215,7.600902454542083,0,25.628205,15.172604,0.592028,20.179487,12.016808,0.595496,-0.25626,-0.253529,0.754343,0.372549,0.0,0.166667,0.778125
human/qiita/python-exception/08a847f553d73e26af32,0,human,human,qiita,python-exception,14,3,3,,626.000004,2.70805020110221,6.440946547012506,0,44.714286,24.373371,0.545091,38.357143,21.747273,0.566968,-0.294422,-0.27635,0.553283,,0.0,0.928571,
human/qiita/python-exception/0e19ded95586fa3e523a,0,human,human,qiita,python-exception,24,24,24,20.0,892.000008,3.2188758248682006,6.794586589835066,0,37.166667,24.652023,0.663283,34.958333,22.034971,0.630321,-0.202441,-0.226752,0.408248,0.0,0.0,0.958333,0.7
human/qiita/python-exception/12f7128c952fec6dec52,0,human,human,qiita,python-exception,48,44,44,20.0,1725.0,3.8918202981106265,7.453561871643373,0,35.9375,24.736449,0.688319,35.1875,23.319927,0.662733,-0.184611,-0.202839,0.478714,0.136364,0.0,0.354167,0.76
human/qiita/python-exception/142ce4af89d859431ff5,0,human,human,qiita,python-exception,110,59,59,20.0,4296.99996,4.709530201312334,8.3659050678958,0,39.063636,23.119168,0.591833,37.390909,22.689243,0.606812,-0.256413,-0.244701,0.676036,0.050847,0.0,0.781818,0.6775
human/qiita/python-exception/14d21978fdce1539172b,0,human,human,qiita,python-exception,9,9,9,9.0,293.00000400000005,2.302585092994046,5.6835797809441235,0,32.555556,21.323493,0.654988,31.555556,24.904757,0.789235,-0.208468,-0.117796,0.333333,0.111111,0.0,1.444444,0.888889
human/qiita/python-exception/179c1ded40b9c54de09a,0,human,human,qiita,python-exception,25,15,15,15.0,1088.0,3.258096538021482,6.9930151229329605,0,43.52,24.636753,0.566102,34.92,16.713874,0.478633,-0.277056,-0.3526,1.111396,0.0,0.0,0.88,0.666667
human/qiita/python-exception/1800a353cb609a0fef4e,0,human,human,qiita,python-exception,245,212,212,20.0,12747.999985,5.5053315359323625,9.453208114961559,0,52.032653,35.173259,0.675984,50.24898,32.244842,0.641701,-0.193329,-0.218248,0.547913,0.254717,0.004082,1.8,0.650777
human/qiita/python-exception/19a0e36a80bed54bfb51,0,human,human,qiita,python-exception,26,26,26,20.0,1976.0,3.295836866004329,7.589335823170617,0,76.0,71.172056,0.936474,64.153846,65.911766,1.027402,-0.032805,0.013516,0.0,0.076923,0.076923,1.423077,0.807143
human/qiita/python-exception/1a13583acc603d224339,0,human,human,qiita,python-exception,18,17,17,17.0,608.999994,2.9444389791664403,6.413458947331291,0,33.833333,19.568257,0.578372,31.055556,17.309189,0.557362,-0.267128,-0.284223,0.351364,0.0,0.0,0.333333,0.529412
human/qiita/python-exception/1de81a24abcb70b8a7bf,0,human,human,qiita,python-exception,25,17,17,17.0,893.0,3.258096538021482,6.795705775173515,0,35.72,19.377348,0.542479,33.0,19.137398,0.579921,-0.296614,-0.265886,0.993579,0.117647,0.0,0.88,0.823529
human/qiita/python-exception/24c3561b81a98e32eba5,0,human,human,qiita,python-exception,68,50,50,20.0,3084.999996,4.23410650459726,8.03463103162693,0,45.367647,25.272575,0.557062,38.161765,23.764538,0.622732,-0.284471,-0.23249,0.531043,0.06,0.014706,0.926471,0.45
human/qiita/python-exception/27f5ad03d0c4b41241fc,0,human,human,qiita,python-exception,371,340,340,20.0,10376.99985,5.918893854273146,9.247443445474033,0,27.97035,18.186565,0.650209,25.261456,20.093155,0.795408,-0.211968,-0.113953,0.979976,0.311765,0.005391,0.363881,0.684579
human/qiita/python-exception/3133766e14f11d269933,0,human,human,qiita,python-exception,128,105,105,20.0,5220.999936,4.859812404361672,8.560635737003233,0,40.789062,19.624862,0.48113,35.625,17.449928,0.489823,-0.35032,-0.342442,0.697722,0.038095,0.0,1.039062,0.648837
human/qiita/python-exception/398eea59aa6ba91a29dc,0,human,human,qiita,python-exception,17,6,6,6.0,564.999998,2.8903717578961645,6.338594074669614,0,33.235294,14.806713,0.445512,30.705882,18.332757,0.597044,-0.383593,-0.252314,0.980784,1.0,0.0,0.294118,1.0
human/qiita/python-exception/3d619d1b0f6f7ae720c5,0,human,human,qiita,python-exception,31,23,23,20.0,899.0,3.4657359027997265,6.802394763324311,0,29.0,19.16482,0.660856,25.645161,15.509723,0.604782,-0.204198,-0.246275,0.533966,0.043478,0.0,0.806452,0.75
human/qiita/python-exception/4369aba1b7ac5817fadb,0,human,human,qiita,python-exception,52,16,16,16.0,1251.999996,3.970291913552122,7.1332959517037295,0,24.076923,11.999753,0.498392,22.634615,10.741775,0.474573,-0.334764,-0.356325,0.970344,0.4375,0.0,0.326923,1.0
human/qiita/python-exception/46cb025c7e64a203804b,0,human,human,qiita,python-exception,59,59,59,20.0,2417.000018,4.0943445622221,7.790696038618907,0,40.966102,18.440896,0.45015,35.40678,17.139625,0.484077,-0.379168,-0.347639,0.623213,0.050847,0.033898,0.881356,0.555
human/qiita/python-exception/4d70dbdced4cf79296e6,0,human,human,qiita,python-exception,20,0,0,,540.0,3.044522437723423,6.293419278846481,0,27.0,14.638989,0.542185,24.35,16.805579,0.690168,-0.296861,-0.183315,0.4,,0.0,0.4,
human/qiita/python-exception/5249292a79192e965554,0,human,human,qiita,python-exception,17,17,17,17.0,908.999996,2.8903717578961645,6.813444595115291,0,53.470588,25.995741,0.486169,48.352941,26.898373,0.556292,-0.345742,-0.285106,0.680932,0.0,0.0,1.117647,0.764706
human/qiita/python-exception/61a93a3c3c407ea3c522,0,human,human,qiita,python-exception,13,13,13,13.0,555.000004,2.639057329615259,6.320768301444827,0,42.692308,22.625325,0.529963,31.0,16.248077,0.524132,-0.307222,-0.312223,0.307692,0.307692,0.0,1.538462,0.846154
human/qiita/python-exception/61e88cbef33e32aad34c,0,human,human,qiita,python-exception,78,71,71,20.0,2086.99998,4.3694478524670215,7.643961939423985,0,26.75641,20.884411,0.780539,23.358974,15.053728,0.644452,-0.123256,-0.216211,0.817502,0.098592,0.0,0.474359,0.727885
human/qiita/python-exception/633339030eac4a8faf68,0,human,human,qiita,python-exception,130,130,130,20.0,6288.00003,4.875197323201151,8.746557359313737,0,48.369231,26.209258,0.541858,48.938462,25.743634,0.526041,-0.297136,-0.310581,0.560008,0.015385,0.0,0.892308,0.662613
human/qiita/python-exception/645939c537f24e68f514,0,human,human,qiita,python-exception,133,103,103,20.0,7675.000011,4.897839799950911,8.945853858560628,0,57.706767,37.496021,0.649768,45.157895,33.697425,0.746213,-0.212292,-0.145335,1.627902,0.126214,0.0,1.62406,0.572024
human/qiita/python-exception/66722ff815b26b4612f7,0,human,human,qiita,python-exception,23,23,23,20.0,1046.999997,3.1780538303479458,6.954638862018392,0,45.521739,26.757964,0.587806,43.043478,23.919209,0.555699,-0.259599,-0.285596,0.325362,0.043478,0.043478,1.391304,0.65
human/qiita/python-exception/73ef2fe80acab949d2bb,0,human,human,qiita,python-exception,77,75,75,20.0,3677.000019,4.356708826689592,8.210124410330117,0,47.753247,27.748479,0.58108,43.922078,27.355175,0.622812,-0.264958,-0.232429,0.854384,0.08,0.0,1.12987,0.74375
human/qiita/python-exception/79008f299a3967a104b1,0,human,human,qiita,python-exception,22,22,22,20.0,874.999994,3.1354942159291497,6.775366084087076,0,39.772727,16.456366,0.41376,39.636364,15.420015,0.389037,-0.414667,-0.439846,0.0,0.090909,0.0,0.318182,0.216667
human/qiita/python-exception/7d7483b82a23a839a4a5,0,human,human,qiita,python-exception,47,47,47,20.0,1789.999982,3.8712010109078907,7.49052939201046,0,38.085106,17.092775,0.448805,41.680851,18.603484,0.446332,-0.380448,-0.382809,0.604046,0.0,0.021277,0.808511,0.6875
human/qiita/python-exception/82309498f4a3aa0b7da8,0,human,human,qiita,python-exception,40,40,40,20.0,1322.0,3.713572066704308,7.187657164114956,0,33.05,16.912939,0.511738,34.975,18.675502,0.533967,-0.322981,-0.303809,0.748331,0.075,0.0,0.675,0.592857
human/qiita/python-exception/83b198ed1bf537a4005b,0,human,human,qiita,python-exception,19,8,8,8.0,452.000006,2.995732273553991,6.115892138728067,0,23.789474,15.988743,0.672093,19.947368,12.571788,0.630248,-0.196106,-0.226807,0.105263,0.5,0.0,0.263158,1.0
human/qiita/python-exception/88885dbae7ab04c33ee8,0,human,human,qiita,python-exception,34,34,34,20.0,1700.0,3.5553480614894135,7.438971592395862,0,50.0,30.111557,0.602231,40.764706,24.177115,0.593089,-0.248259,-0.255422,0.495656,0.058824,0.0,1.470588,0.82
human/qiita/python-exception/97b00a7390ae1d7c8922,0,human,human,qiita,python-exception,23,23,23,20.0,1072.000008,3.1780538303479458,6.97821375008643,0,46.608696,30.207599,0.648111,44.782609,30.532885,0.681802,-0.213511,-0.1892,0.451839,0.0,0.086957,1.391304,0.7
human/qiita/python-exception/9d02e197df813f3c2fab,0,human,human,qiita,python-exception,11,6,6,6.0,326.000004,2.4849066497880004,5.789960183129669,0,29.636364,9.594248,0.323732,24.454545,9.595109,0.392365,-0.51088,-0.436405,0.668043,0.0,0.0,0.454545,0.5
human/qiita/python-exception/a638a04079f43ef91628,0,human,human,qiita,python-exception,45,21,21,20.0,1045.99998,3.828641396489095,6.95368419176834,0,23.244444,11.961337,0.514589,24.511111,12.405415,0.506114,-0.32049,-0.327921,0.669992,0.047619,0.0,0.488889,0.8
human/qiita/python-exception/a6ca60549baecf9bce31,0,human,human,qiita,python-exception,48,15,15,15.0,1476.999984,3.8918202981106265,7.298445090682708,0,30.770833,16.973312,0.551604,27.354167,16.768633,0.613019,-0.288989,-0.239911,0.810093,0.333333,0.0,0.291667,0.933333
human/qiita/python-exception/a71d9d0d611a343c5bba,0,human,human,qiita,python-exception,89,75,75,20.0,4387.0000150000005,4.499809670330265,8.386628824813535,0,49.292135,28.502002,0.578226,54.730337,31.021111,0.566799,-0.267246,-0.276488,0.591144,0.04,0.011236,0.921348,0.738393
human/qiita/python-exception/a7483b0f2b62885b2306,0,human,human,qiita,python-exception,41,38,38,20.0,1690.999982,3.7376696182833684,7.433666529527871,0,41.243902,25.920874,0.628478,44.560976,28.761465,0.645441,-0.228141,-0.21548,0.428047,0.026316,0.0,0.634146,0.542105
human/qiita/python-exception/a8d329305c633fdbca06,0,human,human,qiita,python-exception,156,152,152,20.0,6732.999935999999,5.056245805348308,8.81492459021701,0,43.160256,27.792154,0.643929,43.378205,28.410305,0.654944,-0.216597,-0.2085,0.857011,0.125,0.012821,1.00641,0.659398
human/qiita/python-exception/a99d2264be3cc70945be,0,human,human,qiita,python-exception,36,36,36,20.0,1014.000012,3.6109179126442243,6.922643903298548,0,28.166667,14.891273,0.528684,23.5,12.437622,0.529261,-0.308315,-0.307822,0.293972,0.111111,0.0,0.722222,0.517647
human/qiita/python-exception/b9c379692ed64c7e4945,0,human,human,qiita,python-exception,90,56,56,20.0,3446.9999999999995,4.51085950651685,8.145549631783583,0,38.3,20.545586,0.536438,31.122222,20.624596,0.662697,-0.301712,-0.202865,0.729282,0.321429,0.0,0.744444,0.833784
human/qiita/python-exception/bb9071e38ce0d812c115,0,human,human,qiita,python-exception,32,32,32,20.0,1423.0,3.4965075614664802,7.261225091971921,0,44.46875,26.634076,0.598939,34.21875,17.753053,0.518811,-0.250829,-0.31682,0.694566,0.21875,0.03125,1.15625,0.811538
human/qiita/python-exception/bc8ea89b196264bcbec6,0,human,human,qiita,python-exception,66,60,60,20.0,2527.99998,4.204692619390966,7.835579238761701,0,38.30303,20.14265,0.525876,34.863636,19.863082,0.569736,-0.310722,-0.274099,0.481999,0.016667,0.0,0.757576,0.664634
human/qiita/python-exception/bde85d799e7db4936ce1,0,human,human,qiita,python-exception,51,48,48,20.0,1047.000012,3.9512437185814275,6.954638876331369,0,20.529412,13.356871,0.650621,20.509804,11.78296,0.574504,-0.211665,-0.270241,0.491762,0.3125,0.0,0.215686,0.568966
